FID,mode,season,year,route_id,route_name,direction_id,day_type_id,time_period_id,stop_id,total_ons,total_offs,number_service_days,average_ons,average_offs,average_flow,stop_order_real,main_branch,ashmont_branch,braintree_branch,average_flow_min,day_type_weekday,stop_Alewife,stop_Andrew,stop_Ashmont,stop_Braintree,stop_Broadway,stop_Central,stop_Charles/MGH,stop_Davis,stop_Downtown Crossing,stop_Fields Corner,stop_Harvard,stop_JFK/Umass,stop_Kendall/MIT,stop_North Quincy,stop_Park Street,stop_Porter,stop_Quincy Adams,stop_Quincy Center,stop_Savin Hill,stop_Shawmut,stop_South Station,stop_Wollaston,time_period_AM_PEAK,time_period_EARLY_AM,time_period_EVENING,time_period_LATE_EVENING,time_period_MIDDAY_BASE,time_period_MIDDAY_SCHOOL,time_period_NIGHT,time_period_PM_PEAK,time_period_VERY_EARLY_MORNING
7546,1,Fall,2017,Red,Red Line,0,1,7,place-jfk,44413,82826,82,542,1010,4161,13.0,1,0,0,19.90909090909091,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7547,1,Fall,2017,Red,Red Line,0,1,7,place-knncl,124270,30760,82,1515,375,5929,6.0,1,0,0,28.36842105263158,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7548,1,Fall,2017,Red,Red Line,0,1,7,place-nqncy,8520,108692,82,104,1326,3809,14.0,0,0,1,18.22488038277512,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7549,1,Fall,2017,Red,Red Line,0,1,7,place-pktrm,288033,179133,82,3513,2185,7780,8.0,1,0,0,37.22488038277512,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7550,1,Fall,2017,Red,Red Line,0,1,7,place-portr,54453,8285,82,664,101,2157,3.0,1,0,0,10.320574162679426,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7551,1,Fall,2017,Red,Red Line,0,1,7,place-qamnl,544,77026,82,7,939,617,17.0,0,0,1,2.952153110047847,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7552,1,Fall,2017,Red,Red Line,0,1,7,place-qnctr,2618,119660,82,32,1459,1550,16.0,0,0,1,7.416267942583732,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
7553,1,Fall,2017,Red,Red Line,0,1,7,place-shmnl,2537,45303,82,31,552,2769,14.0,0,1,0,13.248803827751196,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
7554,1,Fall,2017,Red,Red Line,0,1,7,place-smmnl,617,60952,82,8,743,1266,16.0,0,1,0,6.057416267942584,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
7555,1,Fall,2017,Red,Red Line,0,1,7,place-sstat,162889,87692,82,1986,1069,9781,10.0,1,0,0,46.79904306220096,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
7556,1,Fall,2017,Red,Red Line,0,1,7,place-wlsta,3593,71768,82,44,875,2977,15.0,0,0,1,14.24401913875598,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
7557,1,Fall,2017,Red,Red Line,0,1,8,place-alfcl,12651,0,82,154,0,154,1.0,1,0,0,1.2941176470588236,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7558,1,Fall,2017,Red,Red Line,0,1,8,place-andrw,7062,21703,82,86,265,2484,12.0,1,0,0,20.873949579831933,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7559,1,Fall,2017,Red,Red Line,0,1,8,place-asmnl,0,33895,82,0,413,0,17.0,0,1,0,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7560,1,Fall,2017,Red,Red Line,0,1,8,place-brdwy,7353,11997,82,90,146,2663,11.0,1,0,0,22.3781512605042,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7561,1,Fall,2017,Red,Red Line,0,1,8,place-brntn,0,9816,82,0,120,0,18.0,0,0,1,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7562,1,Fall,2017,Red,Red Line,0,1,8,place-chmnl,24151,6105,82,295,74,2026,7.0,1,0,0,17.025210084033613,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7563,1,Fall,2017,Red,Red Line,0,1,8,place-cntsq,37287,11257,82,455,137,1554,5.0,1,0,0,13.058823529411764,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7564,1,Fall,2017,Red,Red Line,0,1,8,place-davis,23046,1957,82,281,24,411,2.0,1,0,0,3.453781512605042,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7565,1,Fall,2017,Red,Red Line,0,1,8,place-dwnxg,52227,50963,82,637,622,2489,9.0,1,0,0,20.915966386554622,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7566,1,Fall,2017,Red,Red Line,0,1,8,place-fldcr,1474,31645,82,18,386,645,15.0,0,1,0,5.420168067226891,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7587,1,Fall,2017,Red,Red Line,0,1,1,place-alfcl,8270,0,82,101,0,101,1.0,1,0,0,0.5642458100558659,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7588,1,Fall,2017,Red,Red Line,0,1,1,place-andrw,2598,6682,82,32,81,242,12.0,1,0,0,1.3519553072625698,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7589,1,Fall,2017,Red,Red Line,0,1,1,place-asmnl,0,4366,82,0,53,0,17.0,0,1,0,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7590,1,Fall,2017,Red,Red Line,0,1,1,place-brdwy,1415,3046,82,17,37,291,11.0,1,0,0,1.6256983240223464,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7591,1,Fall,2017,Red,Red Line,0,1,1,place-brntn,0,2464,82,0,30,0,18.0,0,0,1,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7592,1,Fall,2017,Red,Red Line,0,1,1,place-chmnl,848,5664,82,10,69,349,7.0,1,0,0,1.9497206703910615,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7593,1,Fall,2017,Red,Red Line,0,1,1,place-cntsq,7387,3293,82,90,40,453,5.0,1,0,0,2.53072625698324,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7594,1,Fall,2017,Red,Red Line,0,1,1,place-davis,10814,48,82,132,1,232,2.0,1,0,0,1.2960893854748603,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7595,1,Fall,2017,Red,Red Line,0,1,1,place-dwnxg,12662,8538,82,154,104,425,9.0,1,0,0,2.374301675977654,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7596,1,Fall,2017,Red,Red Line,0,1,1,place-fldcr,627,1899,82,8,23,59,15.0,0,1,0,0.329608938547486,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7597,1,Fall,2017,Red,Red Line,0,1,1,place-harsq,10034,1869,82,122,23,404,4.0,1,0,0,2.2569832402234637,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7598,1,Fall,2017,Red,Red Line,0,1,1,place-jfk,1670,1978,82,20,24,119,13.0,1,0,0,0.664804469273743,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7599,1,Fall,2017,Red,Red Line,0,1,1,place-knncl,1512,5295,82,18,65,407,6.0,1,0,0,2.2737430167597767,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7600,1,Fall,2017,Red,Red Line,0,1,1,place-nqncy,9,2662,82,0,32,129,14.0,0,0,1,0.7206703910614525,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7601,1,Fall,2017,Red,Red Line,1,1,4,place-shmnl,44904,3642,82,548,44,3997,,0,1,0,14.858736059479554,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
7602,1,Fall,2017,Red,Red Line,1,1,2,place-dwnxg,56379,134267,82,688,1637,4604,,1,0,0,78.03389830508475,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
7603,1,Fall,2017,Red,Red Line,1,1,4,place-smmnl,47238,5881,82,576,72,2532,,0,1,0,9.41263940520446,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
7604,1,Fall,2017,Red,Red Line,1,1,4,place-sstat,215142,170522,82,2624,2080,12038,,1,0,0,44.75092936802974,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
7605,1,Fall,2017,Red,Red Line,1,1,4,place-wlsta,79652,8365,82,971,102,4543,,0,0,1,16.888475836431226,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
7606,1,Fall,2017,Red,Red Line,1,1,2,place-fldcr,42898,2145,82,523,26,2161,,0,1,0,36.6271186440678,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
7607,1,Fall,2017,Red,Red Line,1,1,5,place-alfcl,0,140094,82,0,1708,0,,1,0,0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7608,1,Fall,2017,Red,Red Line,1,1,2,place-harsq,3738,42967,82,46,524,529,,1,0,0,8.966101694915254,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
7609,1,Fall,2017,Red,Red Line,1,1,9,place-qamnl,170,9,82,2,0,7,,0,0,1,0.03910614525139665,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7610,1,Fall,2017,Red,Red Line,0,1,8,place-harsq,59372,5093,82,724,62,1237,4.0,1,0,0,10.394957983193278,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7612,1,Fall,2017,Red,Red Line,1,1,5,place-andrw,52214,24907,82,637,304,5281,,1,0,0,35.442953020134226,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7613,1,Fall,2017,Red,Red Line,1,1,5,place-asmnl,88490,0,82,1079,0,1079,,0,1,0,7.241610738255034,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7614,1,Fall,2017,Red,Red Line,1,1,5,place-brdwy,35835,20491,82,437,250,5468,,1,0,0,36.69798657718121,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7615,1,Fall,2017,Red,Red Line,1,1,5,place-brntn,28378,0,82,346,0,346,,0,0,1,2.3221476510067114,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7616,1,Fall,2017,Red,Red Line,1,1,5,place-chmnl,50858,53332,82,620,650,5877,,1,0,0,39.442953020134226,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7617,1,Fall,2017,Red,Red Line,1,1,5,place-cntsq,50566,114815,82,617,1400,5248,,1,0,0,35.22147651006711,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7618,1,Fall,2017,Red,Red Line,1,1,5,place-davis,3987,116058,82,49,1415,1708,,1,0,0,11.463087248322148,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7619,1,Fall,2017,Red,Red Line,1,1,5,place-dwnxg,163502,233657,82,1994,2849,5860,,1,0,0,39.328859060402685,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7620,1,Fall,2017,Red,Red Line,1,1,5,place-fldcr,49275,12596,82,601,154,1706,,0,1,0,11.449664429530202,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7621,1,Fall,2017,Red,Red Line,1,1,5,place-harsq,51568,151785,82,629,1851,4026,,1,0,0,27.02013422818792,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7622,1,Fall,2017,Red,Red Line,1,1,5,place-jfk,123384,30062,82,1505,367,4948,,1,0,0,33.20805369127517,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7623,1,Fall,2017,Red,Red Line,1,1,5,place-knncl,74711,61994,82,911,756,6032,,1,0,0,40.48322147651007,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7624,1,Fall,2017,Red,Red Line,1,1,5,place-nqncy,37620,7858,82,459,96,1913,,0,0,1,12.838926174496644,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7625,1,Fall,2017,Red,Red Line,1,1,5,place-pktrm,172211,168410,82,2100,2054,5907,,1,0,0,39.644295302013425,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7626,1,Fall,2017,Red,Red Line,1,1,5,place-portr,5706,83675,82,70,1020,3075,,1,0,0,20.63758389261745,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7627,1,Fall,2017,Red,Red Line,1,1,5,place-qamnl,24987,1635,82,305,20,631,,0,0,1,4.23489932885906,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7628,1,Fall,2017,Red,Red Line,1,1,5,place-qnctr,65521,4434,82,799,54,1376,,0,0,1,9.234899328859061,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
7629,1,Fall,2017,Red,Red Line,1,1,5,place-shmnl,20038,4404,82,244,54,1896,,0,1,0,12.724832214765101,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
7630,1,Fall,2017,Red,Red Line,1,1,5,place-smmnl,18814,4123,82,229,50,1258,,0,1,0,8.442953020134228,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
7631,1,Fall,2017,Red,Red Line,1,1,5,place-sstat,154522,52181,82,1884,636,6716,,1,0,0,45.07382550335571,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
7632,1,Fall,2017,Red,Red Line,1,1,5,place-wlsta,20234,5913,82,247,72,1550,,0,0,1,10.40268456375839,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
7633,1,Fall,2017,Red,Red Line,1,1,6,place-alfcl,0,402211,82,0,4905,0,,1,0,0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7634,1,Fall,2017,Red,Red Line,1,1,6,place-andrw,48384,25418,82,590,310,5533,,1,0,0,37.13422818791946,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7635,1,Fall,2017,Red,Red Line,1,1,6,place-asmnl,76800,0,82,937,0,937,,0,1,0,6.2885906040268456,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7636,1,Fall,2017,Red,Red Line,1,1,6,place-brdwy,67555,20025,82,824,244,6112,,1,0,0,41.02013422818792,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7637,1,Fall,2017,Red,Red Line,1,1,6,place-brntn,42602,0,82,520,0,520,,0,0,1,3.48993288590604,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7638,1,Fall,2017,Red,Red Line,1,1,6,place-chmnl,120487,46231,82,1469,564,14503,,1,0,0,97.33557046979865,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7639,1,Fall,2017,Red,Red Line,1,1,6,place-cntsq,132852,277175,82,1620,3380,14628,,1,0,0,98.1744966442953,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7640,1,Fall,2017,Red,Red Line,1,1,6,place-davis,6294,402935,82,77,4914,4905,,1,0,0,32.919463087248324,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7641,1,Fall,2017,Red,Red Line,1,1,6,place-dwnxg,361736,297227,82,4411,3625,11622,,1,0,0,78.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7642,1,Fall,2017,Red,Red Line,1,1,6,place-fldcr,39194,11251,82,478,137,1462,,0,1,0,9.812080536912752,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7643,1,Fall,2017,Red,Red Line,1,1,6,place-harsq,116791,254547,82,1424,3104,12948,,1,0,0,86.8993288590604,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7644,1,Fall,2017,Red,Red Line,1,1,7,place-cntsq,88699,182693,82,1082,2228,8047,,1,0,0,38.50239234449761,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7645,1,Fall,2017,Red,Red Line,1,1,6,place-jfk,126926,33967,82,1548,414,5253,,1,0,0,35.25503355704698,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7646,1,Fall,2017,Red,Red Line,1,1,6,place-knncl,252347,97756,82,3077,1192,16388,,1,0,0,109.98657718120805,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7647,1,Fall,2017,Red,Red Line,1,1,6,place-nqncy,67667,10720,82,825,131,2514,,0,0,1,16.87248322147651,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7648,1,Fall,2017,Red,Red Line,1,1,6,place-pktrm,386407,224450,82,4712,2737,13597,,1,0,0,91.25503355704699,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7649,1,Fall,2017,Red,Red Line,1,1,6,place-portr,11322,274215,82,138,3344,9742,,1,0,0,65.38255033557047,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7650,1,Fall,2017,Red,Red Line,1,1,6,place-qamnl,41612,2585,82,507,32,995,,0,0,1,6.677852348993288,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7651,1,Fall,2017,Red,Red Line,1,1,6,place-qnctr,67544,10171,82,824,124,1695,,0,0,1,11.375838926174497,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
7652,1,Fall,2017,Red,Red Line,1,1,6,place-shmnl,15550,3810,82,190,46,1605,,0,1,0,10.771812080536913,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
7653,1,Fall,2017,Red,Red Line,1,1,6,place-smmnl,19204,4088,82,234,50,1121,,0,1,0,7.523489932885906,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
7654,1,Fall,2017,Red,Red Line,1,1,6,place-sstat,441288,53983,82,5382,658,10836,,1,0,0,72.7248322147651,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
7655,1,Fall,2017,Red,Red Line,1,1,6,place-wlsta,18004,7800,82,220,95,1820,,0,0,1,12.21476510067114,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
7656,1,Fall,2017,Red,Red Line,1,1,7,place-alfcl,0,182747,82,0,2229,0,,1,0,0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7657,1,Fall,2017,Red,Red Line,1,1,7,place-andrw,24895,16699,82,304,204,2638,,1,0,0,12.62200956937799,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7658,1,Fall,2017,Red,Red Line,1,1,7,place-asmnl,46257,0,82,564,0,564,,0,1,0,2.6985645933014353,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7659,1,Fall,2017,Red,Red Line,1,1,7,place-brdwy,42077,11653,82,513,142,3009,,1,0,0,14.397129186602871,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7660,1,Fall,2017,Red,Red Line,1,1,7,place-brntn,18250,0,82,223,0,223,,0,0,1,1.0669856459330143,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7661,1,Fall,2017,Red,Red Line,1,1,7,place-chmnl,71080,28409,82,867,346,8431,,1,0,0,40.33971291866029,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7662,1,Fall,2017,Red,Red Line,1,1,7,place-davis,6504,255487,82,79,3116,2229,,1,0,0,10.665071770334928,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7663,1,Fall,2017,Red,Red Line,1,1,2,place-jfk,21446,21965,82,262,268,5780,,1,0,0,97.96610169491525,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
7665,1,Fall,2017,Red,Red Line,0,1,8,place-jfk,6789,25040,82,83,305,1131,13.0,1,0,0,9.504201680672269,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7666,1,Fall,2017,Red,Red Line,1,1,7,place-dwnxg,196301,132152,82,2394,1612,5954,,1,0,0,28.48803827751196,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7667,1,Fall,2017,Red,Red Line,1,1,7,place-fldcr,20701,7294,82,252,89,787,,0,1,0,3.7655502392344498,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7668,1,Fall,2017,Red,Red Line,1,1,9,place-qnctr,1225,57,82,15,1,21,,0,0,1,0.11731843575418995,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
7669,1,Fall,2017,Red,Red Line,1,1,7,place-harsq,81468,164363,82,994,2004,7037,,1,0,0,33.66985645933014,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7670,1,Fall,2017,Red,Red Line,1,1,2,place-knncl,1409,72645,82,17,886,1407,,1,0,0,23.847457627118644,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
7671,1,Fall,2017,Red,Red Line,1,1,9,place-shmnl,212,168,82,3,2,23,,0,1,0,0.12849162011173185,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
7672,1,Fall,2017,Red,Red Line,1,1,7,place-jfk,62062,18143,82,757,221,2538,,1,0,0,12.14354066985646,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7673,1,Fall,2017,Red,Red Line,1,1,2,place-nqncy,41809,2720,82,510,33,3461,,0,0,1,58.66101694915254,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
